x,y,z,year,month,day,body
1.866042963731670E+08,1.697645089032390E+08,-3.729289646707810E+06,1953,3,26,itokawa
1.855422007199827E+08,1.710746795510963E+08,-3.686866496228494E+06,1953,3,27,itokawa
1.844687077407383E+08,1.723742999490641E+08,-3.644217486308195E+06,1953,3,28,itokawa
1.833838969664000E+08,1.736633027268081E+08,-3.601345507035494E+06,1953,3,29,itokawa
1.822878478711744E+08,1.749416207895617E+08,-3.558253444309749E+06,1953,3,30,itokawa
1.811806398783470E+08,1.762091873098641E+08,-3.514944180084310E+06,1953,3,31,itokawa
1.800623523661880E+08,1.774659357194267E+08,-3.471420592610307E+06,1953,4,01,itokawa
1.789330646739205E+08,1.787117997011252E+08,-3.427685556680955E+06,1953,4,02,itokawa
1.777928561077557E+08,1.799467131811163E+08,-3.383741943876870E+06,1953,4,03,itokawa
1.766418059469922E+08,1.811706103210764E+08,-3.339592622811787E+06,1953,4,04,itokawa
1.754799934501811E+08,1.823834255105610E+08,-3.295240459379144E+06,1953,4,05,itokawa
1.743074978613559E+08,1.835850933594826E+08,-3.250688316999443E+06,1953,4,06,itokawa
1.731243984163290E+08,1.847755486907059E+08,-3.205939056868315E+06,1953,4,07,itokawa
1.719307743490540E+08,1.859547265327582E+08,-3.160995538205408E+06,1953,4,08,itokawa
1.707267048980549E+08,1.871225621126530E+08,-3.115860618504129E+06,1953,4,09,itokawa
1.695122693129209E+08,1.882789908488272E+08,-3.070537153782248E+06,1953,4,10,itokawa
1.682875468608711E+08,1.894239483441877E+08,-3.025027998833358E+06,1953,4,11,itokawa
1.670526168333846E+08,1.905573703792680E+08,-2.979336007479265E+06,1953,4,12,itokawa
1.658075585529006E+08,1.916791929054925E+08,-2.933464032823205E+06,1953,4,13,itokawa
1.645524513795879E+08,1.927893520385477E+08,-2.887414927504361E+06,1953,4,14,itokawa
1.632873747181830E+08,1.938877840518581E+08,-2.841191543952897E+06,1953,4,15,itokawa
1.620124080249003E+08,1.949744253701671E+08,-2.794796734646410E+06,1953,4,16,itokawa
1.607276308144121E+08,1.960492125632205E+08,-2.748233352367491E+06,1953,4,17,itokawa
1.594331226669022E+08,1.971120823395516E+08,-2.701504250461847E+06,1953,4,18,itokawa
1.581289632351918E+08,1.981629715403675E+08,-2.654612283098355E+06,1953,4,19,itokawa
1.568152322519388E+08,1.992018171335352E+08,-2.607560305529475E+06,1953,4,20,itokawa
1.554920095369135E+08,2.002285562076666E+08,-2.560351174353585E+06,1953,4,21,itokawa
1.541593750043484E+08,2.012431259663013E+08,-2.512987747778058E+06,1953,4,22,itokawa
1.528174086703659E+08,2.022454637221868E+08,-2.465472885883823E+06,1953,4,23,itokawa
1.514661906604841E+08,2.032355068916554E+08,-2.417809450891227E+06,1953,4,24,itokawa
1.501058012172011E+08,2.042131929890962E+08,-2.370000307427302E+06,1953,4,25,itokawa
1.487363207076597E+08,2.051784596215224E+08,-2.322048322794199E+06,1953,4,26,itokawa
1.473578296313937E+08,2.061312444832335E+08,-2.273956367239490E+06,1953,4,27,itokawa
1.459704086281569E+08,2.070714853505702E+08,-2.225727314227358E+06,1953,4,28,itokawa
1.445741384858359E+08,2.079991200767644E+08,-2.177364040711910E+06,1953,4,29,itokawa
1.431691001484487E+08,2.089140865868807E+08,-2.128869427411601E+06,1953,4,30,itokawa
1.417553747242282E+08,2.098163228728503E+08,-2.080246359085485E+06,1953,5,01,itokawa
1.403330434937974E+08,2.107057669885998E+08,-2.031497724811003E+06,1953,5,02,itokawa
1.389021879184303E+08,2.115823570452681E+08,-1.982626418263584E+06,1953,5,03,itokawa
1.374628896484059E+08,2.124460312065183E+08,-1.933635337997735E+06,1953,5,04,itokawa
1.360152305314547E+08,2.132967276839392E+08,-1.884527387730286E+06,1953,5,05,itokawa
1.345592926212984E+08,2.141343847325400E+08,-1.835305476625010E+06,1953,5,06,itokawa
1.330951581862868E+08,2.149589406463353E+08,-1.785972519579500E+06,1953,5,07,itokawa
1.316229097181308E+08,2.157703337540227E+08,-1.736531437513694E+06,1953,5,08,itokawa
1.301426299407357E+08,2.165685024147514E+08,-1.686985157660544E+06,1953,5,09,itokawa
1.286544018191341E+08,2.173533850139833E+08,-1.637336613858491E+06,1953,5,10,itokawa
1.271583085685232E+08,2.181249199594460E+08,-1.587588746846169E+06,1953,5,11,itokawa
1.256544336634051E+08,2.188830456771784E+08,-1.537744504559219E+06,1953,5,12,itokawa
1.241428608468347E+08,2.196277006076694E+08,-1.487806842428997E+06,1953,5,13,itokawa
1.226236741397749E+08,2.203588232020901E+08,-1.437778723683983E+06,1953,5,14,itokawa
1.210969578505635E+08,2.210763519186195E+08,-1.387663119652763E+06,1953,5,15,itokawa
1.195627965844915E+08,2.217802252188655E+08,-1.337463010070175E+06,1953,5,16,itokawa
1.180212752534959E+08,2.224703815643796E+08,-1.287181383384973E+06,1953,5,17,itokawa
1.164724790859707E+08,2.231467594132705E+08,-1.236821237070605E+06,1953,5,18,itokawa
1.149164936366947E+08,2.238092972169118E+08,-1.186385577938080E+06,1953,5,19,itokawa
1.133534047968819E+08,2.244579334167476E+08,-1.135877422451749E+06,1953,5,20,itokawa
